timestamp,total_market_cap,total_volume_24h,total_volume_24h_reported,altcoin_market_cap,altcoin_volume_24h,altcoin_volume_24h_reported
2025-03-20T00:05:00.000Z,2852929305791.86,101423507520.8,617453957993.83,1119835568607.97,66979627909.36,392474349186.65
2025-03-20T00:10:00.000Z,2853917220792.69,102030534292.37,621955946541.07,1120613356333.46,67345047566.71,394060167954.86
2025-03-20T00:15:00.000Z,2853543412626.41,102400617875.66,624577140891.66,1121207983085.79,67397878068.42,395098973217.05
2025-03-20T00:20:00.000Z,2847146301930.64,102598934192.99,625658795026.34,1118192845021.88,67221450741.29,395440648616.74
2025-03-20T00:25:00.000Z,2839910773309.78,101499341250.74,626986508792.23,1116158970645.42,67175317293.36,396129972440.3
2025-03-20T00:30:00.000Z,2837227190951.38,102246976087.64,628451821685.66,1115464342636.71,67238968441.28,396855360119.62
2025-03-20T00:35:00.000Z,2837202292596.66,102972813413.4,628636531756.64,1115082319661.11,67050137237.61,396813517479.55
2025-03-20T00:40:00.000Z,2828135634164.23,102496028443.34,628691397507.84,1113093388774.76,67363337182.18,396724529079.18
2025-03-20T00:45:00.000Z,2825820380310.31,102711452498.06,630088434554.85,1111882830259.79,67429338149.34,397028595514.47
2025-03-20T00:50:00.000Z,2819161738341.66,103313545673.58,631311680571.71,1109919034716.8,67520118459.35,397467706179.4
2025-03-20T00:55:00.000Z,2821244528436.25,103154604463.0,632892615330.61,1110615824070.39,67506020232.58,397991786488.97
2025-03-20T01:00:00.000Z,2819993094682.79,103168860272.72,634639587843.9,1111138447418.55,67633883142.75,398749033730.78
2025-03-20T01:05:00.000Z,2806094789035.08,102505152099.3,631059987631.19,1098669087863.98,66827541756.69,395354990144.61
2025-03-20T01:10:00.000Z,2822503944641.86,103316041518.16,635710215456.73,1111631354219.15,67355602987.09,398034720425.52
2025-03-20T01:15:00.000Z,2825423507044.07,103057000340.95,636970677610.01,1112579324133.15,67542679290.52,398453493712.74
2025-03-20T01:20:00.000Z,2824634871987.91,103982068275.91,637043894570.74,1111209693155.49,67526911750.43,398354947543.16
2025-03-20T01:25:00.000Z,2823362804883.21,103070184159.49,637226160282.19,1111038337816.93,67501799418.36,398373793774.88
2025-03-20T01:30:00.000Z,2823294250037.92,103329609380.61,637929458252.04,1111160724240.24,67276413411.45,398875419215.67
2025-03-20T01:35:00.000Z,2817426710396.48,103377687774.21,638139102663.67,1108952762270.47,67462529226.54,398975706228.18
2025-03-20T01:40:00.000Z,2812833105740.75,103060619471.35,638591493101.07,1107331612916.48,67325437041.76,399224532656.2
2025-03-20T01:45:00.000Z,2809506923288.84,102447612160.46,639199475568.87,1106582294565.53,66976819479.69,399468881297.0
2025-03-20T01:50:00.000Z,2810706399452.76,104220783085.62,641142491757.72,1107180403671.84,67536680009.26,400274146840.68
2025-03-20T01:55:00.000Z,2812332788769.07,103912167907.93,642031323279.44,1107612834976.41,67533740187.09,400767974032.66
2025-03-20T02:00:00.000Z,2810790454326.28,103810787030.75,642050351625.65,1107190840551.09,67477456949.64,400824821201.25
2025-03-20T02:05:00.000Z,2809076205197.33,103678247290.47,639042276857.38,1107146220416.58,67404880402.86,399423986257.62
2025-03-20T02:10:00.000Z,2809708108757.82,103108015189.66,639333431266.8,1107487681914.21,67400892465.85,399455436392.04
2025-03-20T02:15:00.000Z,2809059863805.94,103550096033.62,640038843243.76,1107581536835.9,67633665340.43,399685791802.76
2025-03-20T02:20:00.000Z,2807496073338.58,104125243132.87,640479771516.65,1106254985706.58,67341583793.49,399876851528.69
2025-03-20T02:25:00.000Z,2808535152053.2,104266840940.77,641183316280.03,1106247035378.23,67377983294.61,400212084065.77
2025-03-20T02:30:00.000Z,2809857511365.16,103252103166.34,642051796069.3,1106620144931.56,67364804010.83,400667284429.89
2025-03-20T02:35:00.000Z,2808662474398.7,104334065506.48,642205099544.82,1106324548215.36,67440448427.83,400714561046.41
2025-03-20T02:40:00.000Z,2812433964528.68,104018779092.29,642713975056.66,1107303503929.05,67453323983.89,400996983804.3
2025-03-20T02:45:00.000Z,2814966193395.4,103112327027.48,643581155852.33,1108356092044.9,67271258917.65,401390052385.88
2025-03-20T02:50:00.000Z,2816375946591.1,104515346782.0,644634861747.14,1109120454431.61,67532717222.28,401908670090.75
2025-03-20T02:55:00.000Z,2816928270632.06,104428602790.13,645254200704.59,1109035466561.4,67413682483.35,402218666297.07
2025-03-20T03:00:00.000Z,2817361610668.4,103587868887.13,646473584925.33,1109531155646.03,67501393384.94,402716190959.38
2025-03-20T03:05:00.000Z,2816458686401.91,104202223289.52,644949380583.11,1109525431522.66,67759929104.25,401770595379.19
2025-03-20T03:10:00.000Z,2818202931308.2,104115547950.83,644738042270.28,1109332822928.45,67403811247.54,401712490737.09
2025-03-20T03:15:00.000Z,2814848780495.79,103811021483.5,644815379708.81,1108840590605.27,67676138800.55,401813073005.71
2025-03-20T03:20:00.000Z,2816014649043.12,104363027117.71,645031104170.43,1109229438789.69,67260557749.63,401940605249.35
2025-03-20T03:25:00.000Z,2813033950727.07,104179982911.13,645551410347.78,1108479934459.47,67843932116.49,402359084598.61
2025-03-20T03:30:00.000Z,2813009265267.42,104135031373.94,645888745136.2,1108388963328.6,67587968943.13,402585264589.26
2025-03-20T03:35:00.000Z,2811188484381.51,104667655738.94,646173853763.95,1107900323343.53,67824405084.74,402794258338.39
2025-03-20T03:40:00.000Z,2812507473890.83,104995748339.92,646364365191.11,1108248304432.12,67782439228.93,402997202056.52
2025-03-20T03:45:00.000Z,2814415581018.05,104488828795.53,646561911818.64,1108788945643.77,67919201567.71,403117488666.38
2025-03-20T03:50:00.000Z,2813951475892.38,104876653244.52,646776028695.11,1108674767878.17,67731255322.6,403199797351.3
2025-03-20T03:55:00.000Z,2810918818351.42,104355261182.32,646986601864.1,1107217772600.94,67910129317.31,403342004001.32
2025-03-20T04:00:00.000Z,2811273218396.53,104471475335.37,647130472182.2,1107226270736.36,67660671985.9,403508079011.99
2025-03-20T04:05:00.000Z,2811879384367.37,104706373815.23,644689169193.01,1107177916312.5,67613443779.85,402416496946.84
2025-03-20T04:10:00.000Z,2810947695679.67,104704067064.36,644167852814.65,1107054621955.72,67606330465.3,402415905457.87
2025-03-20T04:15:00.000Z,2809088990532.5,104459688806.9,643919874643.73,1106133179598.91,67536065310.11,402251692465.71
2025-03-20T04:20:00.000Z,2806959029703.09,104554249058.94,644157539810.67,1104865355931.0,67535269178.63,402439013553.6
2025-03-20T04:25:00.000Z,2808445723522.18,104520768913.15,644264084210.81,1105476855574.92,67515143279.21,402505718775.71
2025-03-20T04:30:00.000Z,2808287032735.49,104714792026.41,644741270917.75,1105968448025.05,67586185976.73,402786102954.38
2025-03-20T04:35:00.000Z,2805927214280.7,103970708232.99,644825924147.45,1105416065745.68,67812690225.62,402779282627.0
2025-03-20T04:40:00.000Z,2802872304027.07,103080986606.83,645127121767.04,1104330411034.76,67701618907.61,402807952633.66
2025-03-20T04:45:00.000Z,2801089729981.92,103936886811.33,645812547026.75,1103921629485.96,67522526473.29,403086984192.41
2025-03-20T04:50:00.000Z,2801160151820.53,104754884166.64,646669220554.66,1103757766599.62,67594580295.87,403445363246.76
2025-03-20T04:55:00.000Z,2803555534111.66,104371837255.28,647900489655.65,1104223202276.37,67620170017.75,403955351169.22
2025-03-20T05:00:00.000Z,2804134874639.44,104555856915.27,648469973875.67,1104545598261.99,67632363433.26,404253284461.53
2025-03-20T05:05:00.000Z,2804562382300.26,104400036227.76,646605478961.61,1104725431704.85,67543878111.33,403401915872.35
2025-03-20T05:10:00.000Z,2803642844986.94,104522897444.26,646854629800.46,1104567798527.22,67523000930.65,403502688118.96
2025-03-20T05:15:00.000Z,2804261034803.61,104846319664.4,647278179411.36,1104768958689.89,67640598412.03,403719453385.92
2025-03-20T05:20:00.000Z,2801158710403.06,104779999704.49,647682560209.78,1103981912697.45,67584929079.83,403968889121.87
2025-03-20T05:25:00.000Z,2799816085053.58,104797654026.56,648038639065.17,1102950759747.75,67745066167.74,404154038277.54
2025-03-20T05:30:00.000Z,2797485714392.43,104224435228.91,648442981919.9,1101314547214.73,67503692963.62,404419350527.49
2025-03-20T05:35:00.000Z,2798424452116.22,105188107333.51,648805652245.28,1101512580995.74,67770900432.66,404773285064.15
2025-03-20T05:40:00.000Z,2800047650581.97,104951165656.41,649519166666.04,1101961669459.56,67785968292.53,405337719890.66
2025-03-20T05:45:00.000Z,2800612647853.9,103992044476.45,649649975300.16,1101917222992.45,67723804194.89,405623504963.97
2025-03-20T05:50:00.000Z,2801756664163.46,104781480224.62,649661301609.78,1101203788717.02,67812671215.88,405769190779.25
2025-03-20T05:55:00.000Z,2803627446828.66,104523623667.1,650155101202.07,1102184539821.24,67762831366.07,406145833450.46
2025-03-20T06:00:00.000Z,2805806716309.67,103976174120.31,650925627615.52,1103095003720.87,67481769755.49,406713072008.39
2025-03-20T06:05:00.000Z,2806966312549.95,104220119647.94,650767974899.75,1103631886226.05,68010614177.11,406035832037.29
2025-03-20T06:10:00.000Z,2808210537014.14,105109561037.21,651352116963.31,1104174977327.78,67748324556.7,406349857832.98
2025-03-20T06:15:00.000Z,2810052701180.01,104876367687.55,652015508640.06,1104704018309.03,67757798532.08,406759106951.23
2025-03-20T06:20:00.000Z,2809330556468.27,104877251700.09,652645347440.75,1104973543044.07,67798036099.68,407134924463.73
2025-03-20T06:25:00.000Z,2811747301231.16,104356590637.8,653205161772.33,1105857552756.29,67634839726.55,407473134170.33
2025-03-20T06:30:00.000Z,2810082643222.55,105223513731.21,653820987786.07,1105575025141.48,67818720709.37,407915565006.39
2025-03-20T06:35:00.000Z,2807568450669.0,104728030095.91,653803610228.28,1105019709785.82,67716329489.49,407971095650.55
2025-03-20T06:40:00.000Z,2804745020638.31,104407692628.28,653964048273.92,1103770381382.65,67768050022.78,408107064323.47
2025-03-20T06:45:00.000Z,2802660412773.61,104168776877.44,654452579119.86,1102621289235.56,67970530945.27,408440853989.92
2025-03-20T06:50:00.000Z,2804444381075.64,105080833907.01,655377114408.58,1102918786346.84,67746582918.56,408966076145.0
2025-03-20T06:55:00.000Z,2805499687512.18,104900148673.8,655942632180.95,1103614775273.54,67763132664.71,409376261135.95
2025-03-20T07:00:00.000Z,2806547792223.61,104910218716.66,656265455432.81,1104357917483.54,67772949788.19,409756966045.79
2025-03-20T07:05:00.000Z,2806774556382.66,105148489365.49,654657605771.98,1104516174798.35,67784689430.15,409141089761.3
2025-03-20T07:10:00.000Z,2806620705331.25,105189606819.45,654934507020.38,1104046251585.69,67768667833.72,409404887939.45
2025-03-20T07:15:00.000Z,2809838806410.19,104909276700.33,655245671649.06,1104783723063.34,67785797188.33,409712331599.52
2025-03-20T07:20:00.000Z,2808660478692.36,105316073091.09,655600245668.35,1104461256215.78,67902340065.9,409972678755.86
2025-03-20T07:25:00.000Z,2806630715841.14,104641131220.32,655697526766.58,1103515463209.01,67781844677.84,410101499213.16
2025-03-20T07:30:00.000Z,2805972425186.73,104607118964.2,655831818092.34,1102790766245.55,67583423758.62,410314452062.26
2025-03-20T07:35:00.000Z,2806383260749.88,105037902314.46,655911663352.75,1102626664243.64,68112579435.66,410619552498.4
2025-03-20T07:40:00.000Z,2805411686625.47,105271925409.09,656028514059.95,1102367032176.39,67887799384.52,410859941109.12
2025-03-20T07:45:00.000Z,2805565670551.18,105211948578.77,656008326896.81,1102943154064.56,67873661187.06,411062129648.9
2025-03-20T07:50:00.000Z,2807218885112.22,105147689312.21,656117009888.49,1103994272552.79,67869067891.96,411194123631.9
2025-03-20T07:55:00.000Z,2807649373533.67,104957109298.42,656288914959.2,1104330509271.59,67746557134.94,411383895028.63
2025-03-20T08:00:00.000Z,2806743965843.22,105104302215.31,656403600138.67,1103814934578.03,67766281960.85,411503468703.07
2025-03-20T08:05:00.000Z,2806453468688.52,104941652551.5,654253910166.28,1103263574400.11,67721028885.46,410980239329.4
2025-03-20T08:10:00.000Z,2803613808467.27,104762441637.11,654601113105.63,1102422125565.44,67787199820.54,411360249879.96
2025-03-20T08:15:00.000Z,2803592894492.63,104265689386.5,654617476644.49,1102390534329.27,67418888212.92,411594746979.29
2025-03-20T08:20:00.000Z,2806713163104.6,104439724306.61,655044543414.72,1103524114888.5,67641052014.47,412043944456.49
2025-03-20T08:25:00.000Z,2809490531731.58,103799988214.36,655592494410.58,1104767452235.01,67707671115.88,412500164258.11
2025-03-20T08:30:00.000Z,2810920139765.08,103643578987.17,655890433937.87,1105570269268.32,67305248421.64,413145133631.54
2025-03-20T08:35:00.000Z,2809629473593.16,103851942602.26,656487009066.48,1105280061274.75,67550333609.32,413537546618.54
2025-03-20T08:40:00.000Z,2812922723193.94,103734821762.31,654370057570.69,1106550432170.46,67520036392.48,411512814505.15
2025-03-20T08:45:00.000Z,2813771525169.36,103893137621.91,658408212090.61,1106713739101.26,67600724965.46,415256959881.28
2025-03-20T08:50:00.000Z,2818086369181.59,103763320297.58,659166522208.97,1107309208623.09,67517755959.89,415346400881.84
2025-03-20T08:55:00.000Z,2819258070560.25,103796199969.39,660395419456.71,1108020175417.53,67723929342.32,415517939262.08
2025-03-20T09:00:00.000Z,2820567065680.45,104030332339.69,661882485014.93,1109142572429.32,67673432723.1,416209581823.52
2025-03-20T09:05:00.000Z,2819605314605.44,104131193505.15,660499258439.43,1109043111300.8,67638820227.05,415613111709.71
2025-03-20T09:10:00.000Z,2819735053321.54,104258307837.96,660828590309.37,1109354719553.88,67697295237.25,415826876602.71
2025-03-20T09:15:00.000Z,2818552758146.11,104234992835.43,661149897876.81,1109345757477.64,67733471067.04,416078580886.4
2025-03-20T09:20:00.000Z,2816102259301.1,103891197211.64,661532915014.84,1108438131057.23,67720417881.76,416374681621.91
2025-03-20T09:25:00.000Z,2815912015943.4,104028433166.04,661791835716.07,1108414006209.1,67646579363.1,416600525778.85
2025-03-20T09:30:00.000Z,2813659833701.02,104805349796.49,663266555040.3,1107553825478.82,67601625068.04,417155730381.82
2025-03-20T09:35:00.000Z,2813680889160.09,104904656108.32,658005888725.16,1107715557605.12,67764322749.94,411974363653.21
2025-03-20T09:40:00.000Z,2814639035383.18,105133219914.61,658187824686.13,1108451027267.13,67854245074.17,412105066087.84
2025-03-20T09:45:00.000Z,2814574515080.51,104986494197.0,658201200965.45,1108487836078.35,67761662338.64,412128538673.77
2025-03-20T09:50:00.000Z,2813927969526.65,104727171161.09,658241813512.21,1108536008656.83,68144392687.1,412237730834.0
2025-03-20T09:55:00.000Z,2811975473814.64,104658765681.11,658428113295.23,1107622704277.7,68019952878.84,412404698457.63
2025-03-20T10:00:00.000Z,2810437949550.61,104640893503.94,658840737416.03,1106998618683.14,68089668352.14,412645359152.05
2025-03-20T10:05:00.000Z,2811017563673.18,104957749118.11,656371965640.29,1106930028008.13,67770487993.61,410832698700.04
2025-03-20T10:10:00.000Z,2806746835280.95,105016434548.64,656508581878.82,1104581491015.65,67828184081.34,411112874608.59
2025-03-20T10:15:00.000Z,2799163585910.6,104894598518.16,658325371870.41,1101565096774.39,67902579574.81,412451244625.68
2025-03-20T10:20:00.000Z,2784805472397.03,105219803111.5,663141753106.1,1096626333867.4,68623998853.72,415524719476.0
2025-03-20T10:25:00.000Z,2785437817036.01,106008110775.65,668775371926.97,1095812316854.24,68975008757.62,418064267982.35
2025-03-20T10:30:00.000Z,2787442534967.61,107086784133.17,674362053349.28,1096566915973.83,69393366726.7,420606488995.88
2025-03-20T10:35:00.000Z,2788305892657.96,106686217603.59,672950656052.13,1097193930300.0,68940336027.15,418538163785.13
2025-03-20T10:40:00.000Z,2786734423643.96,106563582254.95,671035971803.18,1096664070856.37,68740991675.09,416568514112.25
2025-03-20T10:45:00.000Z,2788653979987.57,106525425759.73,670734776886.59,1097500579962.13,68716353857.68,415752950318.55
2025-03-20T10:50:00.000Z,2790363094739.67,106526898075.3,670671356634.74,1098287984560.03,68670917315.29,415425509326.24
2025-03-20T10:55:00.000Z,2787410974424.42,106232716074.22,670146345561.74,1097466778239.01,68938289372.71,414781538583.33
2025-03-20T11:00:00.000Z,2786935025250.34,106022517797.45,669485568575.78,1097040123807.42,68856009252.46,414055007396.54
2025-03-20T11:05:00.000Z,2788504797156.21,106191757372.14,663765048911.35,1097672198416.33,68408986930.23,409840920228.19
2025-03-20T11:10:00.000Z,2788498341004.64,105892140778.33,663222446630.91,1097586342521.83,68077910071.57,409202616007.69
2025-03-20T11:15:00.000Z,2787820557651.32,105896426618.09,661531419906.92,1097347164166.62,68082708511.89,407786049072.21
2025-03-20T11:20:00.000Z,2791285007276.34,105227817422.55,657673609838.04,1098648672319.42,67697445026.65,404326983735.41
2025-03-20T11:25:00.000Z,2788310522992.15,104945865031.42,656681360722.83,1097864993163.88,67489894119.5,403536863209.04
2025-03-20T11:30:00.000Z,2789282575640.66,104753393096.49,654328239358.54,1098118296029.5,67214510606.98,401439987596.68
2025-03-20T11:35:00.000Z,2792482136694.11,104364296119.48,652635937337.39,1099129312742.17,66966292579.77,400074456169.6
2025-03-20T11:40:00.000Z,2794262742086.7,104150287887.83,651553297740.82,1099464325526.42,66823736935.78,399154892396.32
2025-03-20T11:45:00.000Z,2794814381527.12,103930787794.65,649472294950.53,1099435568961.45,66651762164.48,397606680164.8
2025-03-20T11:50:00.000Z,2794206304202.08,103602063927.71,647633039180.45,1098721709871.36,66396088014.88,396094487603.87
2025-03-20T11:55:00.000Z,2794196959866.46,103361345921.02,646621639091.89,1098583031311.05,66206382961.28,395160678008.13
2025-03-20T12:00:00.000Z,2794115468652.51,103326877509.63,645509291105.67,1098391560542.99,66147047506.81,394248180765.33
2025-03-20T12:05:00.000Z,2791451112603.52,102995616137.74,638983363989.79,1097615862405.94,65865083693.05,390042710841.39
2025-03-20T12:10:00.000Z,2790089125627.73,102676740779.59,638230289765.47,1096651267430.84,65743651349.33,389346133044.93
2025-03-20T12:15:00.000Z,2790674087701.78,102388972260.51,637741454167.1,1097046380565.13,66016360178.12,388953446393.1
2025-03-20T12:20:00.000Z,2793791910223.45,102664678652.92,637898259054.73,1098121799050.01,65746891215.76,389082876640.89
2025-03-20T12:25:00.000Z,2794716139848.77,102645510471.22,638149614794.99,1098608120090.72,65648289188.36,389068976423.25
2025-03-20T12:30:00.000Z,2791927227777.14,102435647392.57,636662756061.55,1098060935992.62,65537264130.04,387876778016.92
2025-03-20T12:35:00.000Z,2792642900658.23,102248845524.75,636225289633.89,1098416367778.32,65375793365.4,387376914426.86
2025-03-20T12:40:00.000Z,2790834777036.21,102329621380.08,635687362598.36,1098042913285.48,65414486010.75,386838994856.31
2025-03-20T12:45:00.000Z,2789633868377.75,102063864670.81,633510134408.51,1098108212328.69,65224295637.4,385193982410.93
2025-03-20T12:50:00.000Z,2788862112715.16,101876315959.63,632997864847.47,1098019253323.38,65150293780.09,384500407068.15
2025-03-20T12:55:00.000Z,2790534161592.3,101696211998.25,632771445340.04,1099132513639.81,65036582863.26,384210247289.65
2025-03-20T13:00:00.000Z,2792946587533.62,101557128806.66,632865529559.69,1100162694907.18,64951849227.57,384247356027.48
2025-03-20T13:05:00.000Z,2791745520809.04,101339493192.13,625536969139.96,1099867141575.97,64739564153.02,380399111072.0
2025-03-20T13:10:00.000Z,2788551136970.97,100588724127.44,622646880037.11,1098375631424.85,64194298772.96,378045338532.05
2025-03-20T13:15:00.000Z,2789668349778.05,99990775212.23,618231137296.98,1098151277055.71,63746726907.18,374034234596.16
2025-03-20T13:20:00.000Z,2790548547041.78,99340285864.86,614517430670.72,1098185577473.44,63199778869.29,370990638379.95
2025-03-20T13:25:00.000Z,2786625366028.3,98577381792.56,609713661941.03,1097193156039.48,62602413287.97,367361951696.46
2025-03-20T13:30:00.000Z,2785200673371.03,98222283085.31,606038201880.73,1096556647728.67,62264350287.49,364074128395.0
2025-03-20T13:35:00.000Z,2791004845248.07,97899893239.11,604099070680.27,1097857365568.43,61995689222.44,362322221476.72
2025-03-20T13:40:00.000Z,2794151621744.67,97307396665.48,602898394619.55,1099095254406.81,61563593927.76,360994389355.15
2025-03-20T13:45:00.000Z,2799543197323.54,97225768053.11,602580300897.23,1100903712775.94,61473454183.53,360093272261.68
2025-03-20T13:50:00.000Z,2801185652859.62,96918370156.46,602724036901.89,1100948180081.62,61228651956.27,359299834269.11
2025-03-20T13:55:00.000Z,2795770336218.47,96421420054.46,602038415202.64,1099263384866.71,60779296072.4,358277601502.54
2025-03-20T14:00:00.000Z,2794169462211.64,96396250751.73,601571297640.76,1098304005109.01,60697615008.57,357933225124.14
2025-03-20T14:05:00.000Z,2805701044465.31,96353548551.19,597387529611.92,1102287015429.1,60875080375.31,354812781955.29
2025-03-20T14:10:00.000Z,2809893627205.41,96168618166.22,597987576458.49,1102478142284.11,60695691418.98,354666470294.94
2025-03-20T14:15:00.000Z,2806387771287.21,95896038304.58,596926963999.83,1101486765980.21,60442923211.09,352726057459.97
2025-03-20T14:20:00.000Z,2817306792531.62,95962504760.79,597974096744.86,1105261268671.69,60425820524.99,352487410061.93
2025-03-20T14:25:00.000Z,2818473328973.13,95818918222.51,599760399727.02,1105377778024.93,60144202087.62,353123701913.97
2025-03-20T14:30:00.000Z,2818802776057.39,96399730758.38,601614077848.28,1106494680542.79,60511921945.38,353535889508.37
2025-03-20T14:35:00.000Z,2813675657325.29,96219637277.96,601462144951.14,1104412857247.99,60314496394.08,352757594130.01
2025-03-20T14:40:00.000Z,2815752264057.32,96189079495.75,600809158563.24,1104252133413.97,60217752567.02,351679475252.17
2025-03-20T14:45:00.000Z,2815310632157.57,95947486162.38,600799142688.4,1104249998021.2,60070464935.78,351284959367.56
2025-03-20T14:50:00.000Z,2815645080585.22,96082051394.38,601148173083.28,1104713803339.01,60160549145.52,351377007418.51
2025-03-20T14:55:00.000Z,2809002117399.72,95959320601.24,601387553173.76,1103510444673.31,60099838052.26,351504579340.95
2025-03-20T15:00:00.000Z,2812303129873.68,96104963636.15,602070214124.27,1104237422382.7,60124324867.95,351580513315.26
2025-03-20T15:05:00.000Z,2794754638780.18,95294593925.61,600190015200.82,1098718879757.76,59582102955.49,350550584513.31
2025-03-20T15:10:00.000Z,2803474839681.58,95768922072.82,604864683705.75,1100420676406.98,60116650119.17,352156495154.13
2025-03-20T15:15:00.000Z,2806958906869.48,96184515127.82,608110264735.58,1101182151014.9,60285936856.9,352863589453.86
2025-03-20T15:20:00.000Z,2797379875782.98,96205624007.35,609408113694.05,1097385509477.7,60266956357.01,352574483561.79
2025-03-20T15:25:00.000Z,2797689381026.15,96254323101.0,609966948938.63,1096918243099.88,60272335651.0,352827839319.22
2025-03-20T15:30:00.000Z,2797025669521.0,96467451615.43,611024446847.69,1097397017867.84,60350797417.71,353196848544.84
2025-03-20T15:35:00.000Z,2789510631401.71,96398766125.32,613325056294.47,1095330789873.01,60168450062.82,353585321165.7
2025-03-20T15:40:00.000Z,2776172556299.61,96867241006.22,615601566399.68,1091024153709.01,60499997596.06,354227489031.35
2025-03-20T15:45:00.000Z,2779376615831.61,96995490605.65,620905002872.14,1092135776940.74,60434589762.81,355800685002.46
2025-03-20T15:50:00.000Z,2782846959123.93,96989639095.13,621295157812.54,1093291212645.96,60521533746.4,355797044770.87
2025-03-20T15:55:00.000Z,2774321536793.46,96899116653.5,620970218000.1,1091793226180.47,60343309211.74,355069198221.76
2025-03-20T16:00:00.000Z,2770911147912.25,97185082214.0,621888948477.79,1090714728702.58,60398535476.92,354848602829.1
2025-03-20T16:05:00.000Z,2773854803734.76,97146650903.31,620519078777.57,1092219808982.64,60272204233.64,352925557021.26
2025-03-20T16:10:00.000Z,2768981877193.94,97199063484.67,621891499725.65,1091171127585.88,60291899754.9,353502077128.16
2025-03-20T16:15:00.000Z,2764760408725.12,97135137262.37,622768235131.83,1089682989695.86,60195802020.82,353322217566.18
2025-03-20T16:20:00.000Z,2765374950610.3,97286838964.31,622885328080.06,1088748189214.86,60315299834.61,353036076228.38
2025-03-20T16:25:00.000Z,2760749892500.16,96795311114.01,623375945241.5,1087807060402.62,59807785513.38,353236390901.6
2025-03-20T16:30:00.000Z,2754503973883.26,94488508320.1,624800036000.27,1086434434591.68,58443158834.84,353661237745.65
2025-03-20T16:35:00.000Z,2751285063572.32,97212553858.03,627457801107.42,1084808193311.11,60138031201.3,354600438024.03
2025-03-20T16:40:00.000Z,2753473115254.77,97577459390.67,629612469423.12,1084740836912.88,60361717378.48,355519668663.08
2025-03-20T16:45:00.000Z,2745010780417.13,97542419068.36,632159844857.98,1082133345131.51,60324633464.87,356216028413.45
2025-03-20T16:50:00.000Z,2741872533553.41,98049046125.52,633576465419.12,1080263827920.47,60574071997.79,356697065114.09
2025-03-20T16:55:00.000Z,2741575719867.73,98157893110.28,634993882259.06,1079696803532.11,60602455028.28,357204028470.04
2025-03-20T17:00:00.000Z,2741833974163.97,98368735661.43,637134456280.56,1080853919017.91,60643272016.23,358016221383.88
2025-03-20T17:05:00.000Z,2747380115780.44,96810849028.35,632987158495.55,1081853411918.27,60556056774.42,356197784944.26
2025-03-20T17:10:00.000Z,2752425613389.98,98401978145.13,636118939063.8,1084536212685.54,60671107302.89,357646771807.63
2025-03-20T17:15:00.000Z,2754063600044.18,98660806766.05,639033678527.09,1085889033549.96,60821372200.3,359171380898.49
2025-03-20T17:20:00.000Z,2751521166523.57,98871665188.92,640280597265.25,1085207664432.8,60881559718.12,359768891275.02
2025-03-20T17:25:00.000Z,2748791203260.11,98974324762.27,640883263629.26,1084506146481.06,60902218108.9,360027215206.12
2025-03-20T17:30:00.000Z,2744967508193.97,99125192577.77,641682825374.6,1083335821373.17,61002379178.76,360385144974.31
2025-03-20T17:35:00.000Z,2749604723131.2,98846408118.36,641130563115.33,1084397562064.32,60786714653.64,359674187037.23
2025-03-20T17:40:00.000Z,2754729802933.45,98719155135.88,640330562251.58,1085586399884.9,60752187904.82,358871326423.6
2025-03-20T17:45:00.000Z,2758335269382.38,98063790945.76,637665395885.75,1086975589593.15,60449564307.12,357610508807.13
2025-03-20T17:50:00.000Z,2758176167369.2,97980974863.63,636701431873.02,1087812204302.38,60273863270.22,356747965040.1
2025-03-20T17:55:00.000Z,2753760193667.32,97497723900.23,635026397368.07,1086644968400.57,60236543358.59,355885419918.56
2025-03-20T18:00:00.000Z,2753521044186.97,97640830384.45,634273058494.68,1086337412265.6,60263238841.89,355208952063.42
2025-03-20T18:05:00.000Z,2755708659993.11,95796454883.87,616769240864.41,1087581656819.64,59058529075.24,346428681877.67
2025-03-20T18:10:00.000Z,2755497805265.28,94770239815.47,612245714686.75,1087312056986.87,58470629351.26,343679171437.72
2025-03-20T18:15:00.000Z,2759185630927.16,94141119757.01,606165914214.63,1088791747863.06,58097769788.68,340115197352.62
2025-03-20T18:20:00.000Z,2761464247585.54,93700822950.94,602015616358.15,1090137755637.9,57943173912.01,337867741818.84
2025-03-20T18:25:00.000Z,2757043253304.25,92615680717.25,599596862900.19,1088976824439.67,57865384750.61,336872609156.68
2025-03-20T18:30:00.000Z,2754048899635.91,93196365171.48,598555477460.57,1088390243070.25,57711638944.56,336287711111.54
2025-03-20T18:35:00.000Z,2754123732682.4,92915136379.86,596719763486.41,1088222240375.7,57579144503.65,335325621566.76
2025-03-20T18:40:00.000Z,2759184788733.78,92616680411.7,595808473920.83,1089763601403.12,57413736476.28,334841575558.7
2025-03-20T18:45:00.000Z,2755093578809.13,92577822285.32,594599852119.82,1088781587684.95,57368143956.44,334168219586.75
2025-03-20T18:50:00.000Z,2755337307975.02,92325950348.56,593272064335.99,1088528528627.21,57222002393.36,333541975325.53
2025-03-20T18:55:00.000Z,2758120490380.55,91609119292.83,592180346646.63,1088976460747.85,57028028843.76,332959819751.34
2025-03-20T19:00:00.000Z,2754064813820.16,90597229668.83,584522683724.88,1087807892166.66,56620839619.43,330232595340.29
